review_id,content,score,thumbs_up_count,at,app_version,rating_sentiment,sentiment,source_app,source_app_id,scrape_country,scrape_language
37eb4314-3654-45e2-b935-9bb02aba6976,"mau masuk login, kenapa kode capca nya mutar terus, tolong ditindaklanjuti segera",2,0,2025-10-16 10:04:20,4.14.0,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
e6476123-3d8a-4109-b39c-ecd41f345be5,"kenapa ketika saya daftar, nomor telepon saya sudah pernah digunakan sebelumnya? padahal saya baru bikin BPJS kesehatan di kantor cabang kemaren",4,0,2025-07-11 02:14:01,,positif,netral,Mobile JKN,app.bpjs.mobile,id,id
925d2c23-34f3-4921-9669-9ecf7c503b47,"tidak bisa daftar otp gak masuk"" padahal nomor udah bener",1,0,2026-04-16 09:11:32,4.16.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
dd211c57-c864-4985-b520-9cbd77cee9e7,Kenapa sekarang jelek bangat aplikasinya suka eror,3,0,2024-10-02 13:16:36,4.9.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
bac6a219-79b6-4be5-be80-88f8f341319b,Mentang' mau brobat pake bpjs jadi di persulit fto pake muka senyum kedip kanan kiri tetep aja gabisa harus ulang'!!.,1,0,2026-05-01 10:51:18,4.16.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
89b3b4cc-e440-4767-ab77-65a957251bd5,"Kalau bikin aplikasi itu yang jelas UI nya monyet! kode captcha juga udah kayak logo band death metal, gabisa kebaca kocak! kasihan orang tua yg ga begitu ngerti",1,0,2026-04-27 00:05:01,4.13.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
025d4e33-ad1c-409e-a176-f7da4236717e,"App JKN bikin ribet, login tiap minggu mau berobat jadi susah, tolong di perbaiki jika kalian ikut jadi wakil Rakyat yg baik",1,0,2026-05-11 19:29:48,4.16.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
c806b1ef-4afa-400d-93fc-8fc0d08baf87,"sangat ribet, bagaimana kalau orangnya tdk punya hp dan lansia, tolong di perhatikan",4,0,2025-07-01 08:33:53,,positif,negatif,Mobile JKN,app.bpjs.mobile,id,id
853b3818-d462-4d70-b377-0b994bb07dbb,Tidak bisa daftar dokter,3,0,2024-08-28 07:59:35,4.7.0,netral,netral,Mobile JKN,app.bpjs.mobile,id,id
99581594-d78b-45d6-b9fc-d8876d355ff8,gk bisa buat rujukan tingkat lanjut gimana solusi nya bos,2,0,2026-02-06 15:51:34,,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
5e2bfd8a-f384-46cd-ad44-7dba198ef0f5,makin gak jelas tombol login gak bisa dibpencet,3,0,2026-04-16 18:54:29,4.16.1,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
2f2f1daf-ae20-4d7b-a7e3-93a79f33b16e,ini gimana siii? mau log in tapi ga bisa muluu herann,1,1,2026-04-29 06:29:14,4.16.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
dd6ef006-6a20-4ece-9726-5cb0fbb616fa,Makin susah untuk daftar periksa umum lwt apk ini,3,0,2025-01-30 08:56:57,,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
de527fc0-c5cc-441d-b0ce-5d5b6fe376c9,kenapa gak bisa di update,3,0,2025-09-02 21:10:06,4.12.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
27ff5147-c9a0-420b-a90a-06f1483b6cd9,"bagus,cuma kendalanya di verifikasi dengan vitur photonya,gimana ya caranya biar bisa,mohon saran nya terima kasih",5,0,2026-05-14 13:03:02,4.16.1,positif,netral,Mobile JKN,app.bpjs.mobile,id,id
b36063f4-bc84-447b-af3c-6c7b118eb87a,"Tolong benahi sistem operasional jkn mobilenya, saya sudah mau login dengan pin dan nik yang detail serta captcha yang sudah benar mengapa masih ditolah hingga 3 kali? Apa yang salah dengan log in saya? Mohon bantuan dan pembenahannya, terimakasih..",3,0,2024-03-21 16:12:47,4.7.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
0f960d96-cbbc-478e-bda2-5b59f7d5596e,ok,5,0,2026-04-26 12:59:25,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
d5797ca8-42ac-422d-b021-8020438ccf8d,surat rujukan susah dibuka,3,0,2026-01-12 08:21:19,4.14.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
33a5682c-f9c2-44cb-85d2-4091a5467007,"membantu ,tapi setelah di upgd malah jadi susah buat log lagi🥲gimana ini",3,0,2025-08-01 00:14:58,4.13.1,netral,netral,Mobile JKN,app.bpjs.mobile,id,id
18b9034f-38fc-4a34-9686-f5a738529a02,saya tak bisa login. NIK telp email terpakai tapi tak bisa login.,3,0,2024-11-19 15:13:01,1.19,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
a9532a31-3cc6-41fa-9b88-ae2166f04e08,kenapa susah sekali login pakai nomor handphone gak ada dikirim kode verifikasi otp lewat SMS tolong diperbarui aplikasinya agar mudah di akses,3,0,2026-04-03 06:38:09,4.16.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
438de006-eaca-4b7a-b9d5-88969ae1bc45,"bagus.. cuma kadang"" suka keluar sendiri aplikasinya.",4,0,2025-12-01 20:38:07,4.14.0,positif,netral,Mobile JKN,app.bpjs.mobile,id,id
4a89210f-7e4a-47d3-84f6-e9e9840b4ee9,aplikasinya kok eror skarang,4,0,2025-07-25 18:07:07,4.13.0,positif,netral,Mobile JKN,app.bpjs.mobile,id,id
42d0f771-2b6a-45e3-a8a8-540320a95d15,"Suka tiba² kluar sndiri jd kekunci, disuruh masuk atau dftr.. pas masuk ktny tidak terdaftar gmn y.. pdhl gaada tunggakan.. ni sy mau dftr rujukan udh sakit bnget, bikin org sakit tambah sakit si jkn ktnya MEMPERMUDAH.. UDAH BAYAR NI KITA KITA AWAS AJA TIBA² D NONAKTIFKAN GA IKLAS ! CEPET PERBAHARUI AHH",4,0,2026-05-13 13:51:41,,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
3ab38879-6f6a-4911-85f4-3f117b3f4a0a,"Bisa-bisanya mau login dicegat hrs daftar autodebet, tpi pas daftar autodebet selalu gagal. Knp sih bpjs ini, selalu aja bermasalah",3,0,2024-06-11 14:07:07,,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
6c528758-3078-4eb7-b65e-6c6de78a6cbd,Susah banget mau verifikasi wajah.tolong dong di permudah,3,0,2025-01-23 17:09:19,4.11.2,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
ecb2cf39-36cc-4062-b3fc-a7b6d2e50595,sangat puas,5,0,2026-05-06 21:04:18,4.16.0,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
90e07170-d360-41ed-9ed9-a542a7a0ed2b,awalnya bagus tp ini aplikasi nya skrg2 kurang bagus tolong d perbaiki soalnya sering eror pas mau daftar berobat,3,0,2026-05-06 10:14:44,4.16.1,netral,netral,Mobile JKN,app.bpjs.mobile,id,id
9b70f7fd-0bae-4f72-9f01-be75e06a16b7,sangat membantu,5,0,2026-05-10 17:29:57,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
caee51a8-f4a4-407b-96fb-e4d4329fd602,"Aplikasi susah di buka, mau daftar berobat jadi ga bisa",3,0,2025-02-01 09:03:27,,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
add9ab6c-c27f-419f-b4fa-9714dc609283,"sebelumnya bagus aja aplikasi ini walaupun sering logout, cuman kemarin pas mau dipake buat ambil antrian malah error tidak bisa dipakai sampai sekarang sudah 2 hari, tolong segera diperbaiki pak jujur sangat mengganggu, antian sudah banyak malah error segala",3,4,2026-02-19 09:04:10,4.15.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
5095f052-e481-41bd-bac8-fcc387a333a2,bagus tapi kalu lama dipakai sandinya gak muncul berubah ubah masalahnya akun sama,4,0,2026-02-21 21:06:55,4.15.0,positif,negatif,Mobile JKN,app.bpjs.mobile,id,id
ba700ce6-6c37-4910-9a0c-05e2c7763ba5,"Sangat ribet karena harus login setiap hendak pakai padahal banyak orang tidak hafal nomor ktp dan pasword. Bagaimana kalau dibuat seperti hendak naik KAI di station. Tinggal tunjukkan wajah, pintu terbuka. Bagi orang tua dan difabel, skrining kesehatan perlu bantuan. Bagaimana bila bentuknya ada yang lisan?",4,0,2026-04-03 12:04:18,,positif,negatif,Mobile JKN,app.bpjs.mobile,id,id
b3694c3e-db4a-47bb-8957-e920c3deb79b,"Mohon maaf kenapa ya kok sering error, mau log in susah banget padahal udah restart dan keluar log in ulang. Tolong lebih diperbaiki supaya pengguna juga lebih nyaman. Terima kasih...",3,0,2024-11-30 20:44:50,,netral,netral,Mobile JKN,app.bpjs.mobile,id,id
c2b940f5-952d-4ec1-a02b-45e4bf0734cf,"Alkhamdulilah, sangat mempermudah layanan kesehatan",4,0,2026-02-18 14:10:33,4.15.0,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
ce9b72c0-8af0-4e2d-a806-3f601ca4f471,susah menerima kode otp,1,0,2026-05-07 17:37:29,4.16.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
53428bd1-1c70-43b0-b13e-51b63bfa1054,Mantap,5,0,2026-05-12 21:52:04,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
cc1e3269-65df-4ff4-839f-1773e4521b3d,susah registrasi aplikasi bodoh,1,0,2026-05-15 09:01:43,4.16.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
c0cf538e-d0c2-4739-a254-7f239aa1f2ff,"mau isi tanggal kunjungan yang muncul cuma sampai tanggal 6 saja , padahal tanggal kunjungan ke RS tgl 8 . kok bisa begitu",4,0,2026-04-29 12:54:01,,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
2829aef8-7843-457c-9354-707bd408cebb,"Aplikasinya tdk jelas, mau booking antrian tidak bisa² muncul terus keterangan No. RM tidak boleh kosong padahal sudah tidak ada kolom lagi yang harus diisi, tolong dibantu penjelasannya mau berobat malah jadi sulit",2,0,2025-08-29 07:06:29,,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
e360075c-f783-4c3a-8a89-94a207227394,"gimana si,masak nunggu kode Verifikasi nomor sampe 3 jam lebih, dah di ulang ulang ga dikirim² kodenya padahal nomor masih aktif.",3,0,2024-07-29 14:44:10,4.8.1,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
0e823563-477e-4190-a6ed-ddeda6e1fab5,sampah,1,0,2026-05-07 04:23:31,,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
e23b73ba-50ae-4b1c-8859-d4163d7f1ffb,sangat memmbantu,5,0,2026-05-05 06:02:08,4.16.1,positif,netral,Mobile JKN,app.bpjs.mobile,id,id
6a162115-aff3-4a24-adc2-f4c90a99305b,"Mau masuk mengisi lupa password,udah tunggu verifikasi tapi tak kunjung ada sms. Bagaimana ini ya?",3,0,2024-03-26 15:19:33,4.7.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
f59204e8-59b3-4822-b331-d6350c592bc5,"Daftar ber kali2 gagal dipengambilan foto,sdh ikuti instruksi ,hadap kirikanan,senyum kedip,capek deh",3,0,2025-02-22 09:15:51,,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
1abd6738-e7b4-47ab-85ee-b09176954eec,lg dibutuhin error mlu gajelas,3,0,2025-10-15 08:22:10,4.14.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
3a8dceb5-4c9d-4561-9b88-569b9cb0615b,Mau daftar di aplikasinya sewaktu memasukan nomor dan diminta masukan OTP tadi sudah beberapa kali percobaan tapi OTP tidak dikirim lewat SMS jadi tidak bisa daftar di aplikasi...,3,1,2025-01-06 12:20:33,4.11.2,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
7f15b869-ff5e-4027-9e91-d0f17c2d377a,☝️👍👍🤝🙏,5,0,2026-04-28 13:16:33,4.16.1,positif,netral,Mobile JKN,app.bpjs.mobile,id,id
98343609-ba13-4468-b303-76798656a7db,Trouble mulu!,3,0,2024-08-03 20:04:34,4.8.1,netral,netral,Mobile JKN,app.bpjs.mobile,id,id
3335bf9f-6f98-47ef-8fa5-4a376c836d02,perubahan data dari peserta lama ke yg baru sangat mudah dan cepat lewat aplikasi jkn mobile,4,1,2026-02-05 23:03:41,4.15.0,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
88e99cbb-096c-4dbd-b0bc-5875bd7313cc,"kamera verifikasi nya di miror, kenapa co?? kalau bukan karena buzzer dah ratting bintang 1 nih apk",1,0,2026-05-01 08:27:24,,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
4bd221ef-b9f8-4557-a2cc-39b2d0ac883a,Tiap bentar update. Tolonglah nggak semua orang memori gawainya memadai. udah update pun tetap aja aplikasinya B aja.,5,1,2026-05-06 16:37:51,4.13.1,positif,negatif,Mobile JKN,app.bpjs.mobile,id,id
d211974f-4c5a-4bd2-93f7-f52a30b0acf7,saat pertama daftar memang susah kode tidak mau masuk tapi setelah menghubungi Pandawa dan mengganti nomor kode Verifikasi berhasil masuk.,4,0,2025-09-02 21:27:36,4.13.1,positif,negatif,Mobile JKN,app.bpjs.mobile,id,id
1d30fddf-b54c-4902-a8ed-827cf7711b72,"aneh mau daftar aja gabisa,disuruh masukin nomor hp tapi pas kirim kode otp gamasuk masuk padahal nomor aktif",1,0,2026-05-08 17:04:21,,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
e596b91f-9a3f-4e12-84a0-a72110706f48,"sekarang gak bisa screenshoot sedangkan no pendaftaran tiba"" hilang",2,0,2025-11-07 18:38:40,4.14.0,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
a6af8dbf-34ba-4d41-893b-fdfd7d622bc6,Terimakasih,4,0,2026-03-17 12:02:55,,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
89d6ecec-9509-4f5b-b149-d39057b1274f,sangat membantu terima kasih,5,0,2026-04-30 08:47:33,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
c4580c10-0d55-40e4-afea-2d7b0c58dcce,aplikasi dan instalasi teranjenk sepanjang sejarah...sering logout sendiri.. masuknya susah..,3,1,2026-02-15 07:52:36,4.15.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
3a1e7caa-cb78-4571-b508-6109d771ca9b,sangat baik 🙏🙏🤲,5,0,2026-05-09 18:31:24,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
459f2771-8c0c-4491-ba66-2ee06229dc01,mudah digunakan tanpa ribet,5,0,2026-04-27 09:05:18,4.16.1,positif,netral,Mobile JKN,app.bpjs.mobile,id,id
e5a6abf4-9e15-4e9c-89f9-33f1fb6e6ebc,"Terimakasih Mobile JKN, telah membantu masyarakat dengan pelayanan kesehatannya.",5,0,2026-05-14 19:25:09,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
0484baf5-33b7-4ee6-9aee-a0109e3a597e,sangat membantu,4,0,2025-12-16 22:24:43,4.14.0,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
09616f46-c723-4da4-bcab-0b0e3fbf2541,moga makin bagus pelayananya,4,0,2026-04-20 23:14:18,4.14.0,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
bf128636-f64c-4789-b7ba-9970558553c6,"bagus, tpi terlalu sering update",5,0,2026-05-08 11:21:38,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
a7fdb050-a17d-4b00-8dcf-7cd95b126384,mantap,5,0,2026-05-14 12:06:19,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
eaf4d860-6f3a-459f-a02f-20718ffb170d,verifikasi otp tidak masuk ke no hp hubungi call centre 165 susah naudzubillah.daftar awal.mudah verifikasi ke no wa bisa.oas verifikasi untuk otp ke sms tidak muncul muncul.,2,0,2025-11-22 08:00:28,4.14.0,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
f1b53d99-4ad6-45a9-82ab-81bfc9407bed,kenapa ini gabisa tulisanyah disini anda belum memiliki rujukan atau surat kontrol padahal saya sudah bikin,3,0,2025-10-14 16:08:00,4.14.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
1b9b8474-f28c-4014-9efc-c8b1054542fc,baik,5,0,2026-05-06 14:52:53,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
706533bb-2c91-4ed7-adf2-7ea027f52d1e,gajelas dh mau login kaga bisa mulu,3,0,2025-02-21 22:50:42,,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
f2e2415b-5c22-410c-98d3-edf8da313bb0,baik,4,0,2026-02-28 16:12:48,4.15.0,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
c358f16f-4f0e-4ce8-966f-6a66eed0023f,mau ubah data no kk kok gk bisa ya,3,0,2024-07-19 20:38:47,4.8.1,netral,netral,Mobile JKN,app.bpjs.mobile,id,id
8a107213-5200-47bb-9d12-0e40e83ee6e1,aplikasi nya bgs dan sngat membantu,5,0,2026-04-24 12:23:25,4.15.0,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
f53e1b10-b591-44de-b94d-8d8804e47f98,OK,5,0,2026-05-13 11:50:06,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
5384a7b3-db95-43e7-a607-529fa5ec1cc9,"sebelum update, di aplikasi tertera 5 anggota keluarga, dan setelah update malah tinggal saya sendiri, kan membingungkan, yang pasti untuk iuram bulanannya yang biasanya saya bayarkan langsung utk semua anggota dan kenyataannya sekarang harus masing masing",4,0,2025-10-06 11:50:56,4.13.1,positif,netral,Mobile JKN,app.bpjs.mobile,id,id
f14dbae0-db75-4637-8ca1-d1361b061aa5,apk paling buruk yang pernah ada,5,0,2026-05-04 12:22:29,4.16.1,positif,negatif,Mobile JKN,app.bpjs.mobile,id,id
745511c3-fcf0-42f7-9d62-4cda3c0cfb81,"Daftar kode otp gak masuk2, payah lelet",3,0,2024-08-02 15:51:50,4.8.1,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
7ac471d4-c043-4ede-8dbc-c62426a0c6a7,antrian melalui online malah lebih lama dari pada yg offline 😡. yg offline datang belakangan malah sudah di panggil saya yg online malah belum gimana sih ini 🤦,3,0,2025-12-22 12:16:16,4.13.1,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
1a01a6ab-a570-4471-997d-c3cbc4189a1c,"apk tampilan bagus, tapi ngelag apalagi pas verifikasi",4,0,2025-07-18 11:51:59,4.12.0,positif,netral,Mobile JKN,app.bpjs.mobile,id,id
6b7367a8-0ec3-4261-9189-68035de36c8e,mempersulit kehidupan,2,0,2026-05-12 08:05:00,4.16.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
cb8cec0d-acd8-4a58-958d-11ec32bc0c16,"Terlalu sering harus di update tapi isinya masih sama-sama aja, udah lagi penting mau dibuka harus apdet lagi, apdet lagi. Udah bersihin tetep aja gak bisa di update, padahal suruh daftr lewat apk, tapi sistemnya jelek bgt.",3,0,2025-01-30 07:56:06,,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
0c0ef716-4ec7-4706-afec-bc84ffd95058,"berhasil login masuk, tapi kenapa saat mau buka beberapa fitur tulisannya anda tidak diizinkan.. mau daftar antrean online tidak bisa",2,0,2025-12-10 11:10:47,4.14.0,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
bd80ccee-f9b2-4629-862c-da7e4761240e,lumayan baik,4,0,2026-03-31 18:52:49,4.16.0,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
ca133653-5c88-4e22-8ad5-ea4c3128d017,aplikasi tidak bisa dibuka,3,0,2026-03-17 19:04:47,,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
7c6a6e41-86fe-4282-aad4-b7a5044fea30,layanannnya bagus dan cukup.memuaskan,5,0,2026-05-07 07:41:00,,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
cdb44c3e-d994-419b-b139-a1568e428074,tk kasih bintang 2 aja.. sekarang susah klau mau ambil antrian online,2,0,2025-10-13 08:27:45,4.14.0,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
970fe9d9-fa9c-4b2b-8103-25430eaba1b2,"apa sih ini daftar gabisa bisa, pdhl nik jelas, nama dan tgl lagir jelas, captcha juga dah berkali2 ganti ngisinya ttp gabisa terus",1,0,2026-04-11 22:05:30,4.16.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
3aed791e-9889-4499-b2bb-a58b668be892,"aplikasi rusak verifikasi dari sms bermasalah, sudah dilakukan berulang kali tetap tidak masuk. tolong gimana Indonesia maju mengurus ini saja tidak bisa",3,0,2024-10-11 01:34:25,4.9.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
9ebd0322-57d0-481e-9f54-758a42274f90,ok,5,0,2026-04-27 16:36:01,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
3d1c6c3a-1e0e-4f72-b18c-6dfe6d620fdc,"apaan,udah bayar bpjs mandiri setiap bulan tapi malah di pindah bpjs pemerintah tanpa ada konfirmasi.tolong lah klo mau di pindah atau apa konfirmasi jangan asal maen pindah.",1,0,2026-04-08 09:45:57,4.16.0,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
67e5cca4-07a8-4f18-955f-1f675a6abc2c,"aplikasi menyusahkan, nunggu OTP lama setelah terkirim kembali ke halaman awal, ini ngerjain pengguna ya ? bangsa*",1,0,2026-05-06 15:01:35,4.16.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
bc11e19b-cd32-4d9d-a54d-95cd42b0872d,semoga amanah,4,0,2025-11-24 08:33:26,4.14.0,positif,netral,Mobile JKN,app.bpjs.mobile,id,id
cc9dde70-c1ec-4508-99e4-1e35980118ce,"Cukup mengecewakan. Awalnya saya tidak terlalu percaya dengan ulasan pengguna lain, namun setelah mencoba sendiri, ternyata benar. Kode OTP tidak pernah masuk ke SMS sehingga proses login atau pendaftaran gagal. Masalah ini juga dialami banyak pengguna lain, namun respon yang diberikan hanya menyarankan untuk memeriksa koneksi internet. Padahal secara logika, jika internet bermasalah, tidak mungkin aplikasi bisa diunduh atau digunakan. Mohon tim pengembang segera memperbaikinya",1,11,2026-04-07 20:06:45,4.16.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
4aba048a-a5ad-4616-ae54-64d86422155e,"tolong dong ini kenapa ya, ini kan saya lupa password dan saya sudah mengikuti langkah' untuk mengganti password tapi kenapa untuk kode verifikasi nya tidak muncul muncul, ini sangat memperlambat",2,0,2026-04-01 19:00:21,,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
8190c860-abe9-4112-9b68-828c0da6b5ee,sering keluar sendiri bilangnya login di device berbeda padahal ga pernah login kemanapun. mana kalo login dipersulit... minimal mah pake email kalo ga no telpon aja ga,3,0,2026-04-08 07:28:34,,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
2d080acc-4df2-40ca-b176-129b833c49ac,"aplikasi pemerintah tapi bug dari awal. verifikasi wajah ribet, verifikasi otp diulang berkali kali tetep gk bisa. trus mau gimana daftarnya?",1,0,2026-05-06 11:46:32,4.16.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
f326d1fc-3b30-4baf-b27f-2133805665a0,membantu banget buat aku yang mager kalau harus ngurus fisikk nya,5,0,2026-05-14 08:52:33,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
a596e1dc-ada1-49be-be22-06fa6765ce9e,"lebih bagus waktu awal2, satu aplikasi bisa untuk 2 akun. sekarang satu hp cuma bisa untuk 1 akun, sedangkan bpjs saya ga bisa jadi satu sama akun anak saya. makin ksini malah makin ribet brobat pake bpjs, daftar fktp aj harus lewat aplikasi.. 😩🫠",2,1,2025-04-23 16:51:02,4.12.0,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
cfb9fc6c-e7dc-4077-ad39-8bc29d4c81c0,"kenapa setelah di upgrade data saya hilang , setelah di isi lagi katanya tidak terdaftar.. tolong dong solusinya gimana ini",2,0,2025-10-03 12:31:04,4.14.0,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
03d4f5e3-b839-4b7a-a1e3-857f70bb9af3,"mf mo nanya,kartu bpjs anak saya hilang bagaimana caranya bikin/nyetak kartu bpjs baru lg,mksh.",3,0,2024-04-03 13:24:23,4.7.0,netral,netral,Mobile JKN,app.bpjs.mobile,id,id
0c1c1975-a7ec-4665-bd07-aff2e493c446,Aplikasinyasuka error padahal sinyal lancar,3,0,2024-08-01 03:14:08,4.8.1,netral,netral,Mobile JKN,app.bpjs.mobile,id,id
9833ea05-5054-445b-8014-5d255934327f,"sangat membantu,,, apalagi klw lg Buntu",5,0,2026-05-06 11:12:48,4.16.1,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
6a50d8ed-86c5-4d38-ab8d-4e2667bdab22,saya herannya kenapa setiap buka apk selalu suruh masukin pin baru lh gimana sih...,3,0,2025-05-23 19:38:55,4.9.0,netral,netral,Mobile JKN,app.bpjs.mobile,id,id
9e9d953a-845e-4c07-a7ff-d1957432346c,"Kalau bisa untuk proses verifikasi nomor hape jangan melalui SMS karena membutuhkan pulsa telpon, sebaiknya melalui aplikasi WhatsApp",3,0,2024-04-20 21:38:14,,netral,netral,Mobile JKN,app.bpjs.mobile,id,id
1aed0a0a-5b6c-4fc3-975e-72d58cd2f52e,Ini kenapa ya sudah 2 hari saya mau daftar online ibu saya untuk pasien rujukan tapi selalu muncul tulisan gagal terhubung ke server rumah sakit. Katanya suruh dicoba berkala tapi sampai sekarang tetep gabisa. Dimohon solusinya,3,0,2024-02-06 08:32:51,4.7.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
8857b2d1-72b4-457c-8cab-5c057e0f56c6,"Buat developer yang bikin aplikasi ini, ada pesan eror ""call to a member function setContentType() on null"" silahkan diperbaiki, itu kesalahn dari programer. Pesan tersebit muncul ketika melakukan pendftaran pelayanan faskes rujukan tingkat lanjut",3,2,2024-07-16 12:22:01,4.8.1,netral,netral,Mobile JKN,app.bpjs.mobile,id,id
cee959eb-ea37-4c9c-ad67-88e9fe4d853d,"Verifikasi wajah dihilangkan saja sulit banget sampe 20x gagal, mending pake pin/Password aja, mau antri mewajibkan isi Web skrining tapi sering berulang seperti ada cache tidak dihapus sangat menggangu flow",1,1,2026-05-07 05:57:38,4.16.1,negatif,negatif,Mobile JKN,app.bpjs.mobile,id,id
0344b39e-6580-4b29-86ac-70107a587246,Kenapa pas saya mau mnta otp ternyata yg muncul adl nmr lain bukan nomor yang saya cantumkan. Hasilnya saya tidak dapat otp & jug tdk bisa verifikasi akun saya krna otp di krm bukan ke nmr saya. Entah it nmr siapa .,3,0,2024-12-16 15:54:52,4.9.0,netral,negatif,Mobile JKN,app.bpjs.mobile,id,id
c833d51d-d418-4035-a60b-11e21430d02f,"baru daftar masukan nomer hp aja kagak bisa, di coba bolak balik kagak bisa.. ribet amat sih, mbok ya yg mudahin masyarakat kalau bikin pelayanan publik 🥲",1,1,2026-04-28 19:10:39,4.16.1,negatif,netral,Mobile JKN,app.bpjs.mobile,id,id
bc904ee1-e30a-4aac-aeb1-b2ee3acc6027,yang bikin aplikasi ini anak SD atau pemula sih sebenernya ? bukannya mempermudah malah mempersulit,1,0,2026-05-02 07:14:39,4.16.1,negatif,netral,Mobile JKN,app.bpjs.mobile,id,id
277b811c-bb24-40fd-b451-daa454ada006,mudah digunakan,4,0,2026-02-14 18:07:31,4.15.0,positif,positif,Mobile JKN,app.bpjs.mobile,id,id
